id,user_id,transaction_date,transaction_type,amount,subscription_tier,status
1288,287,"2025-07-06 05:29:13",one_time,274.00,starter,completed
1289,287,"2025-05-20 05:55:36",mrr,29.00,starter,completed
1290,287,"2025-06-12 03:30:25",mrr,29.00,starter,completed
1291,287,"2025-03-02 04:49:56",refund,-20.00,starter,failed
1292,287,"2025-01-03 20:01:15",mrr,29.00,starter,failed
1293,288,"2025-10-04 19:50:54",refund,-151.00,enterprise,completed
1294,288,"2025-05-10 08:28:28",mrr,299.00,enterprise,failed
1295,288,"2025-06-12 18:55:34",mrr,299.00,enterprise,pending
1296,288,"2025-04-18 13:40:05",one_time,94.00,enterprise,completed
1297,289,"2025-08-31 22:24:19",one_time,287.00,professional,completed
1298,289,"2025-10-07 22:19:12",refund,-19.00,professional,completed
1299,289,"2025-11-16 15:55:34",refund,-53.00,professional,pending
1300,289,"2025-10-20 17:50:34",refund,-51.00,professional,pending
1301,289,"2025-09-19 22:40:30",one_time,230.00,professional,completed
1302,289,"2025-11-16 05:12:54",one_time,387.00,professional,pending
1303,289,"2025-11-25 04:32:09",one_time,118.00,professional,completed
1304,289,"2025-11-23 09:25:26",mrr,99.00,professional,pending
1305,290,"2025-04-23 21:39:55",refund,-27.00,professional,completed
1306,290,"2025-04-12 17:48:51",one_time,176.00,professional,completed
1307,290,"2025-09-19 20:22:49",refund,-84.00,professional,pending
1308,290,"2025-05-10 02:49:18",one_time,336.00,professional,failed
1309,291,"2025-07-07 21:34:17",mrr,99.00,professional,completed
1310,291,"2025-07-28 10:57:51",one_time,295.00,professional,completed
1311,291,"2025-09-06 20:00:23",one_time,87.00,professional,completed
1312,291,"2025-06-17 09:46:09",refund,-37.00,professional,pending
1313,291,"2025-05-07 02:33:15",one_time,497.00,professional,completed
1314,291,"2025-10-02 07:57:27",one_time,344.00,professional,completed
1315,292,"2024-04-10 02:47:22",mrr,29.00,starter,completed
1316,293,"2024-05-12 05:45:43",one_time,30.00,professional,completed
1317,293,"2025-09-18 06:43:49",mrr,99.00,professional,completed
1318,294,"2025-07-10 20:30:49",refund,-31.00,enterprise,failed
1319,294,"2025-01-24 12:15:28",refund,-244.00,enterprise,failed
1320,294,"2025-09-01 08:34:27",one_time,242.00,enterprise,failed
1321,294,"2024-01-18 17:41:39",refund,-188.00,enterprise,failed
1322,295,"2025-05-19 11:46:00",one_time,371.00,enterprise,completed
1323,295,"2024-12-16 17:54:52",mrr,299.00,enterprise,failed
1324,295,"2024-10-31 03:49:12",refund,-258.00,enterprise,completed
1325,295,"2025-07-13 04:12:20",refund,-87.00,enterprise,completed
1326,296,"2024-09-30 02:39:37",one_time,269.00,starter,pending
1327,296,"2025-09-14 12:53:37",mrr,29.00,starter,failed
1328,296,"2025-07-22 01:39:21",one_time,184.00,starter,completed
1329,296,"2024-03-28 22:21:55",refund,-11.00,starter,completed
1330,296,"2024-09-13 13:40:04",one_time,326.00,starter,pending
1331,296,"2024-05-30 21:22:43",mrr,29.00,starter,failed
1332,296,"2025-09-28 15:38:26",refund,-24.00,starter,completed
1333,297,"2025-03-16 02:14:58",refund,-20.00,starter,completed
1334,297,"2024-08-01 22:45:28",one_time,61.00,starter,completed
1335,297,"2025-10-08 10:59:54",mrr,29.00,starter,failed
1336,297,"2024-11-14 02:27:17",refund,-20.00,starter,completed
1337,297,"2024-11-26 18:28:40",refund,-22.00,starter,completed
1338,298,"2025-09-08 13:25:01",refund,-241.00,enterprise,pending
1339,298,"2025-03-10 19:17:54",one_time,109.00,enterprise,completed
1340,298,"2025-05-26 21:08:54",mrr,299.00,enterprise,completed
1341,298,"2023-10-19 10:09:30",refund,-280.00,enterprise,completed
1342,298,"2025-01-01 21:09:09",one_time,128.00,enterprise,completed
1343,298,"2025-04-08 18:51:57",one_time,311.00,enterprise,completed
1344,298,"2024-01-03 17:45:16",one_time,112.00,enterprise,completed
1345,299,"2024-11-22 09:22:32",mrr,299.00,enterprise,completed
1346,299,"2025-03-04 02:02:51",one_time,173.00,enterprise,failed
1347,299,"2025-09-27 21:17:17",refund,-76.00,enterprise,failed
1348,299,"2025-08-04 11:00:40",mrr,299.00,enterprise,completed
1349,299,"2025-11-08 13:20:46",one_time,125.00,enterprise,completed
1350,299,"2025-07-18 10:45:03",mrr,299.00,enterprise,completed
1351,299,"2025-05-04 23:05:40",one_time,155.00,enterprise,failed
1352,299,"2025-07-16 20:25:36",refund,-48.00,enterprise,completed
1353,300,"2025-11-15 10:17:26",one_time,481.00,professional,failed
1354,300,"2025-11-25 22:24:23",refund,-21.00,professional,pending
1355,301,"2024-10-15 11:27:56",mrr,29.00,starter,failed
1356,301,"2023-08-29 00:59:22",mrr,29.00,starter,failed
1357,301,"2025-09-16 23:26:57",one_time,10.00,starter,completed
1358,301,"2023-10-18 15:10:04",one_time,286.00,starter,completed
1359,301,"2025-07-02 11:32:27",refund,-14.00,starter,failed
1360,302,"2023-09-06 08:54:54",mrr,99.00,professional,completed
1361,302,"2025-04-24 14:33:44",refund,-16.00,professional,completed
1362,302,"2025-08-07 23:20:13",refund,-21.00,professional,pending
1363,302,"2023-10-19 00:25:42",one_time,417.00,professional,completed
1364,302,"2025-09-25 18:03:29",refund,-24.00,professional,pending
1365,302,"2025-06-14 05:54:32",one_time,381.00,professional,failed
1366,302,"2023-08-05 16:42:20",one_time,150.00,professional,completed
1367,302,"2025-03-20 00:23:40",one_time,300.00,professional,failed
1368,303,"2024-06-28 02:45:39",mrr,99.00,professional,pending
1369,303,"2025-09-15 20:11:40",mrr,99.00,professional,completed
1370,303,"2025-06-30 06:12:28",one_time,222.00,professional,failed
1371,304,"2025-01-27 17:44:59",mrr,0.00,free,failed
1372,304,"2025-09-03 11:09:49",mrr,0.00,free,pending
1373,305,"2024-04-08 22:49:34",mrr,29.00,starter,completed
1374,305,"2023-12-13 15:58:06",one_time,195.00,starter,failed
1375,305,"2024-11-09 09:28:45",one_time,211.00,starter,failed
1376,306,"2023-08-10 09:55:46",refund,-68.00,professional,pending
1377,306,"2025-03-06 01:25:24",mrr,99.00,professional,completed
1378,307,"2024-10-03 02:07:31",mrr,0.00,free,pending
1379,307,"2025-06-13 10:37:59",mrr,0.00,free,failed
1380,307,"2024-11-25 14:39:15",mrr,0.00,free,completed
1381,307,"2025-02-23 23:05:27",mrr,0.00,free,completed
1382,308,"2025-11-16 23:54:58",refund,-26.00,starter,failed
1383,308,"2025-08-24 17:42:49",mrr,29.00,starter,failed
1384,308,"2025-11-11 02:41:18",refund,-25.00,starter,failed
1385,308,"2025-07-12 15:32:37",mrr,29.00,starter,completed
1386,308,"2025-08-09 16:50:47",refund,-25.00,starter,failed
1387,309,"2025-11-28 03:47:26",mrr,29.00,starter,completed
1388,309,"2025-11-29 06:06:01",refund,-28.00,starter,pending
1389,309,"2025-11-25 04:57:24",mrr,29.00,starter,completed
1390,309,"2025-11-25 14:33:53",one_time,454.00,starter,pending
1391,309,"2025-11-26 02:52:38",one_time,186.00,starter,failed
1392,309,"2025-11-29 13:53:55",mrr,29.00,starter,completed
1393,309,"2025-11-30 09:22:12",refund,-15.00,starter,failed
1394,310,"2024-06-30 20:02:08",refund,-91.00,professional,failed
1395,310,"2024-12-16 12:31:08",mrr,99.00,professional,failed
1396,310,"2025-09-30 03:14:16",refund,-27.00,professional,completed
1397,310,"2025-08-06 16:42:30",refund,-15.00,professional,completed
1398,310,"2024-07-30 07:28:34",one_time,152.00,professional,pending
1399,311,"2025-06-27 09:57:41",one_time,437.00,starter,completed
1400,311,"2025-05-10 21:04:41",refund,-28.00,starter,pending
1401,311,"2024-11-02 17:28:51",refund,-23.00,starter,completed
1402,311,"2024-11-16 11:36:45",refund,-25.00,starter,completed
1403,311,"2024-10-21 02:31:24",one_time,345.00,starter,completed
1404,311,"2024-09-06 11:58:59",refund,-22.00,starter,pending
1405,311,"2025-11-10 02:15:24",refund,-28.00,starter,completed
1406,312,"2025-09-20 01:33:43",refund,-42.00,professional,failed
1407,312,"2025-10-25 02:36:57",refund,-76.00,professional,completed
1408,312,"2025-10-02 08:21:15",refund,-86.00,professional,pending
1409,312,"2025-09-15 15:55:13",one_time,323.00,professional,completed
1410,312,"2025-09-12 12:39:54",refund,-43.00,professional,completed
1411,312,"2025-10-02 13:52:53",mrr,99.00,professional,pending
1412,312,"2025-11-23 09:17:00",one_time,472.00,professional,pending
1413,313,"2025-05-05 09:34:45",mrr,0.00,free,completed
1414,313,"2024-09-26 08:15:05",mrr,0.00,free,failed
1415,313,"2024-06-03 13:50:53",mrr,0.00,free,completed
1416,314,"2025-09-24 21:12:06",refund,-13.00,starter,pending
1417,314,"2025-06-26 19:36:44",mrr,29.00,starter,failed
1418,314,"2025-06-22 02:30:20",mrr,29.00,starter,pending
1419,314,"2025-09-25 14:44:13",refund,-28.00,starter,completed
1420,315,"2025-09-20 05:23:41",one_time,470.00,enterprise,pending
1421,315,"2025-10-09 12:00:37",mrr,299.00,enterprise,completed
1422,316,"2025-11-06 01:06:55",mrr,299.00,enterprise,pending
1423,316,"2025-07-07 15:52:46",mrr,299.00,enterprise,completed
1424,316,"2025-11-08 05:02:37",one_time,164.00,enterprise,completed
1425,316,"2025-09-04 22:13:03",one_time,129.00,enterprise,pending
1426,316,"2025-08-03 04:27:22",refund,-145.00,enterprise,completed
1427,316,"2025-09-01 10:35:12",mrr,299.00,enterprise,completed
1428,317,"2025-07-22 20:25:55",one_time,56.00,starter,completed
1429,317,"2025-01-30 20:10:10",mrr,29.00,starter,failed
1430,317,"2025-09-27 13:53:15",one_time,455.00,starter,completed
1431,317,"2025-06-19 14:25:10",mrr,29.00,starter,pending
1432,317,"2024-05-16 09:51:21",refund,-27.00,starter,completed
1433,317,"2025-02-17 23:09:51",refund,-11.00,starter,failed
1434,317,"2025-04-26 00:02:18",mrr,29.00,starter,completed
1435,318,"2025-02-12 15:25:29",one_time,155.00,professional,pending
1436,318,"2024-05-28 19:49:53",refund,-59.00,professional,completed
1437,319,"2025-04-17 20:59:30",mrr,0.00,free,pending
1438,319,"2024-01-20 03:14:43",mrr,0.00,free,completed
1439,319,"2024-06-29 05:23:24",mrr,0.00,free,completed
1440,319,"2023-10-08 12:43:34",mrr,0.00,free,failed
1441,320,"2025-04-20 19:52:16",mrr,0.00,free,completed
1442,320,"2025-07-17 03:24:56",mrr,0.00,free,pending
1443,320,"2025-05-23 01:21:59",mrr,0.00,free,failed
1444,320,"2025-06-05 21:25:08",mrr,0.00,free,pending
1445,321,"2023-12-25 01:56:43",one_time,203.00,professional,pending
1446,321,"2024-03-09 01:59:27",mrr,99.00,professional,failed
1447,322,"2024-04-29 18:47:21",mrr,0.00,free,completed
1448,322,"2024-02-18 13:11:37",mrr,0.00,free,failed
1449,322,"2025-02-15 08:03:51",one_time,13.00,free,completed
1450,323,"2025-09-21 04:34:12",mrr,99.00,professional,failed
1451,323,"2025-11-18 06:43:09",mrr,99.00,professional,completed
1452,323,"2025-07-09 11:17:26",refund,-35.00,professional,failed
1453,324,"2023-07-12 13:52:43",refund,-266.00,enterprise,completed
1454,325,"2025-08-13 02:55:22",refund,-16.00,starter,completed
1455,325,"2025-03-23 00:14:59",refund,-23.00,starter,failed
1456,325,"2024-05-20 15:15:07",refund,-24.00,starter,completed
1457,326,"2025-04-06 18:58:08",one_time,68.00,enterprise,completed
1458,326,"2025-08-31 00:20:22",mrr,299.00,enterprise,failed
1459,326,"2025-10-15 01:17:27",mrr,299.00,enterprise,completed
1460,326,"2025-08-03 20:50:01",refund,-156.00,enterprise,pending
1461,326,"2025-09-18 15:22:11",refund,-269.00,enterprise,failed
1462,326,"2025-03-08 15:35:53",mrr,299.00,enterprise,completed
1463,326,"2025-05-03 03:34:06",refund,-224.00,enterprise,pending
1464,327,"2023-09-25 08:02:43",mrr,0.00,free,completed
1465,327,"2023-07-12 03:36:50",mrr,0.00,free,completed
1466,328,"2025-11-20 13:54:37",mrr,0.00,free,pending
1467,328,"2025-11-27 03:24:12",mrr,0.00,free,pending
1468,328,"2025-11-26 22:07:10",mrr,0.00,free,completed
1469,328,"2025-11-12 09:20:09",mrr,0.00,free,failed
1470,328,"2025-11-30 09:52:55",mrr,0.00,free,completed
1471,328,"2025-11-12 01:10:03",mrr,0.00,free,pending
1472,328,"2025-11-28 12:27:23",mrr,0.00,free,pending
1473,329,"2025-08-20 06:05:12",one_time,208.00,enterprise,failed
1474,329,"2025-06-20 23:55:23",mrr,299.00,enterprise,completed
1475,329,"2025-05-27 18:06:54",mrr,299.00,enterprise,completed
1476,329,"2025-01-02 19:35:42",refund,-153.00,enterprise,completed
1477,330,"2025-06-17 11:41:52",one_time,393.00,starter,completed
1478,330,"2024-12-31 17:33:12",refund,-10.00,starter,completed
1479,330,"2025-11-16 03:05:01",refund,-25.00,starter,completed
1480,330,"2025-01-20 19:11:31",one_time,246.00,starter,pending
1481,330,"2025-03-08 20:50:48",refund,-20.00,starter,failed
1482,330,"2025-01-14 18:04:10",refund,-11.00,starter,completed
1483,330,"2025-04-09 07:02:38",one_time,60.00,starter,completed
1484,330,"2025-09-15 10:08:09",mrr,29.00,starter,completed
1485,331,"2025-11-28 11:16:09",mrr,0.00,free,completed
1486,331,"2025-11-25 14:21:25",mrr,0.00,free,completed
1487,332,"2024-09-16 06:14:39",mrr,299.00,enterprise,pending
1488,332,"2025-10-30 05:24:31",one_time,480.00,enterprise,completed
1489,332,"2025-04-16 05:07:26",mrr,299.00,enterprise,completed
1490,332,"2024-11-21 08:41:54",mrr,299.00,enterprise,completed
1491,332,"2025-01-31 04:06:12",one_time,76.00,enterprise,completed
1492,332,"2024-08-05 02:53:08",mrr,299.00,enterprise,pending
1493,333,"2025-09-18 03:36:13",one_time,376.00,professional,failed
1494,333,"2025-08-25 02:34:45",one_time,321.00,professional,failed
1495,333,"2025-09-13 21:16:19",mrr,99.00,professional,completed
1496,333,"2025-11-06 20:55:49",mrr,99.00,professional,completed
1497,334,"2025-09-11 16:01:39",mrr,29.00,starter,completed
1498,334,"2025-09-22 17:29:46",one_time,449.00,starter,completed
1499,334,"2025-10-21 04:25:11",one_time,249.00,starter,completed
1500,335,"2023-05-03 04:03:49",one_time,21.00,free,completed
1501,335,"2025-03-22 05:45:37",mrr,0.00,free,failed
1502,335,"2023-11-04 17:41:42",one_time,13.00,free,pending
1503,336,"2025-10-02 13:37:49",mrr,29.00,starter,completed
1504,336,"2025-05-21 10:14:12",refund,-16.00,starter,completed
1505,336,"2025-11-27 00:31:22",one_time,55.00,starter,pending
1506,336,"2025-10-01 01:38:55",mrr,29.00,starter,completed
1507,336,"2025-06-25 09:28:37",refund,-14.00,starter,failed
1508,336,"2024-10-04 11:12:06",one_time,193.00,starter,completed
1509,336,"2024-12-12 03:23:11",mrr,29.00,starter,completed
1510,336,"2025-02-10 20:34:10",mrr,29.00,starter,completed
1511,337,"2025-05-07 10:48:38",one_time,160.00,professional,completed
1512,337,"2025-07-19 15:16:19",mrr,99.00,professional,completed
1513,337,"2025-06-28 05:52:58",one_time,327.00,professional,completed
1514,337,"2025-06-14 13:52:23",mrr,99.00,professional,completed
1515,337,"2024-08-06 12:54:08",refund,-35.00,professional,pending
1516,337,"2025-07-13 22:27:02",refund,-48.00,professional,completed
1517,337,"2024-12-30 09:32:42",refund,-38.00,professional,completed
1518,338,"2023-10-14 03:27:03",refund,-15.00,starter,failed
1519,338,"2023-04-28 22:07:46",mrr,29.00,starter,completed
1520,338,"2024-11-17 17:14:02",mrr,29.00,starter,completed
1521,338,"2024-07-23 05:21:07",refund,-14.00,starter,completed
1522,339,"2025-03-07 03:15:30",refund,-201.00,enterprise,completed
1523,339,"2024-03-17 02:11:34",refund,-66.00,enterprise,completed
1524,340,"2025-07-28 20:30:34",refund,-253.00,enterprise,completed
1525,340,"2025-07-29 19:19:45",mrr,299.00,enterprise,completed
1526,340,"2025-08-01 09:45:15",refund,-212.00,enterprise,failed
1527,340,"2025-10-25 19:04:10",one_time,34.00,enterprise,pending
1528,341,"2025-10-07 05:11:45",mrr,0.00,free,completed
1529,341,"2025-10-18 12:41:40",mrr,0.00,free,completed
1530,341,"2025-11-18 05:19:57",mrr,0.00,free,completed
1531,342,"2024-07-22 00:20:10",one_time,226.00,professional,completed
1532,342,"2025-03-06 09:09:15",one_time,51.00,professional,completed
1533,342,"2024-07-25 23:15:45",one_time,288.00,professional,pending
1534,342,"2024-10-02 14:43:38",one_time,104.00,professional,pending
1535,343,"2025-05-03 10:43:23",mrr,29.00,starter,completed
1536,343,"2025-02-25 16:05:38",one_time,310.00,starter,failed
1537,343,"2025-04-28 06:50:40",one_time,160.00,starter,failed
1538,343,"2025-01-27 15:04:27",one_time,81.00,starter,failed
1539,344,"2025-09-22 07:46:56",mrr,0.00,free,failed
1540,344,"2025-04-23 00:24:46",mrr,0.00,free,completed
1541,345,"2025-10-07 15:44:46",refund,-57.00,professional,pending
1542,345,"2025-11-30 21:44:25",mrr,99.00,professional,completed
1543,345,"2025-11-23 19:31:58",one_time,224.00,professional,completed
1544,345,"2025-11-19 01:20:54",refund,-10.00,professional,completed
1545,346,"2025-11-13 13:31:06",mrr,99.00,professional,completed
1546,346,"2025-10-22 14:37:45",one_time,246.00,professional,completed
1547,346,"2025-10-16 08:15:39",mrr,99.00,professional,completed
1548,346,"2025-08-28 03:11:56",refund,-84.00,professional,completed
1549,347,"2025-04-11 05:59:49",refund,-28.00,starter,completed
1550,347,"2025-07-15 22:34:11",refund,-29.00,starter,completed
1551,347,"2025-02-11 01:07:36",one_time,76.00,starter,completed
1552,347,"2025-05-25 20:57:42",mrr,29.00,starter,completed
1553,347,"2025-02-17 14:39:31",refund,-26.00,starter,completed
1554,347,"2025-01-12 21:46:16",mrr,29.00,starter,completed
1555,348,"2025-01-08 05:57:49",mrr,29.00,starter,completed
1556,348,"2025-09-03 10:39:47",refund,-22.00,starter,completed
1557,348,"2025-06-10 22:12:45",mrr,29.00,starter,completed
1558,348,"2025-08-21 22:47:09",one_time,36.00,starter,pending
1559,348,"2025-01-07 15:54:51",one_time,338.00,starter,completed
1560,349,"2025-06-20 19:31:00",refund,-291.00,enterprise,completed
1561,349,"2025-03-06 11:37:57",mrr,299.00,enterprise,failed
1562,350,"2024-08-31 08:21:25",mrr,299.00,enterprise,completed
1563,350,"2024-11-04 11:47:14",one_time,382.00,enterprise,pending
1564,350,"2024-06-22 03:23:11",refund,-156.00,enterprise,failed
1565,351,"2025-06-22 07:16:18",one_time,183.00,starter,completed
1566,351,"2025-07-10 13:52:38",one_time,159.00,starter,completed
1567,352,"2025-08-28 22:53:14",refund,-131.00,enterprise,completed
1568,352,"2025-02-22 12:53:44",mrr,299.00,enterprise,failed
1569,352,"2025-02-11 20:32:30",one_time,256.00,enterprise,completed
1570,353,"2025-11-07 06:42:11",mrr,0.00,free,completed
1571,353,"2025-11-19 20:18:48",mrr,0.00,free,completed
1572,353,"2025-11-21 07:51:54",mrr,0.00,free,completed
1573,353,"2025-11-21 16:25:37",mrr,0.00,free,completed
1574,354,"2025-04-06 20:00:08",mrr,99.00,professional,completed
1575,354,"2025-05-07 17:09:02",refund,-25.00,professional,completed
1576,354,"2024-04-11 11:42:35",refund,-28.00,professional,failed
1577,354,"2025-06-23 10:58:06",one_time,179.00,professional,pending
1578,354,"2025-08-24 19:14:37",refund,-53.00,professional,completed
1579,355,"2023-06-11 11:00:20",mrr,29.00,starter,failed
1580,355,"2023-09-29 20:54:19",one_time,386.00,starter,completed
1581,355,"2025-06-12 14:44:44",refund,-14.00,starter,completed
1582,355,"2024-06-02 04:48:59",refund,-11.00,starter,completed
1583,355,"2024-03-13 15:40:05",one_time,386.00,starter,failed
1584,355,"2023-12-25 00:41:53",mrr,29.00,starter,failed
1585,355,"2025-01-09 06:21:01",refund,-17.00,starter,completed
1586,356,"2025-06-14 23:42:58",refund,-176.00,enterprise,failed
1587,356,"2025-07-10 14:19:12",one_time,339.00,enterprise,completed
1588,356,"2025-05-01 08:59:45",mrr,299.00,enterprise,completed
1589,356,"2024-11-09 06:36:28",one_time,440.00,enterprise,completed
1590,356,"2024-11-26 06:52:50",mrr,299.00,enterprise,completed
1591,356,"2025-04-05 23:48:54",refund,-271.00,enterprise,pending
1592,356,"2025-10-11 08:04:07",refund,-188.00,enterprise,failed
1593,356,"2025-01-24 06:07:26",one_time,93.00,enterprise,pending
1594,357,"2025-05-21 10:12:10",one_time,135.00,professional,pending
1595,358,"2025-03-19 00:04:17",refund,-95.00,professional,pending
1596,358,"2025-06-29 05:41:48",one_time,188.00,professional,completed
1597,358,"2025-11-17 14:07:20",one_time,112.00,professional,failed
1598,358,"2025-11-04 04:40:44",mrr,99.00,professional,completed
1599,358,"2025-07-14 04:29:02",one_time,318.00,professional,failed
1600,358,"2025-07-09 21:59:30",mrr,99.00,professional,completed
1601,358,"2025-11-17 20:54:36",refund,-86.00,professional,pending
1602,358,"2025-10-14 14:04:32",mrr,99.00,professional,completed
1603,359,"2025-05-14 02:16:17",mrr,0.00,free,failed
1604,359,"2024-11-21 01:41:43",mrr,0.00,free,pending
1605,359,"2024-10-02 12:15:07",mrr,0.00,free,completed
1606,359,"2025-07-24 01:12:46",mrr,0.00,free,completed
1607,359,"2025-03-01 15:21:29",mrr,0.00,free,failed
1608,359,"2024-12-22 13:33:47",mrr,0.00,free,pending
1609,359,"2025-09-28 11:32:22",mrr,0.00,free,completed
1610,360,"2025-11-21 06:22:49",refund,-283.00,enterprise,pending
1611,360,"2025-11-23 18:42:15",one_time,17.00,enterprise,completed
1612,360,"2025-11-21 21:33:21",mrr,299.00,enterprise,completed
1613,360,"2025-11-30 21:22:49",refund,-241.00,enterprise,completed
1614,360,"2025-11-20 23:10:43",refund,-145.00,enterprise,failed
1615,360,"2025-11-18 22:39:13",mrr,299.00,enterprise,completed
1616,360,"2025-11-15 11:52:08",one_time,143.00,enterprise,completed
1617,360,"2025-11-18 15:12:30",refund,-39.00,enterprise,pending
1618,361,"2025-11-10 18:16:29",one_time,8.00,free,completed
1619,361,"2025-09-06 18:46:38",mrr,0.00,free,completed
1620,361,"2025-10-07 19:25:18",mrr,0.00,free,completed
1621,361,"2025-08-31 03:31:27",mrr,0.00,free,completed
1622,361,"2025-10-07 19:30:01",one_time,15.00,free,pending
1623,361,"2025-11-18 07:11:26",mrr,0.00,free,completed
1624,361,"2025-11-19 04:08:13",mrr,0.00,free,completed
1625,362,"2025-01-07 13:07:13",mrr,29.00,starter,completed
1626,362,"2024-05-01 13:46:41",mrr,29.00,starter,failed
1627,362,"2023-09-02 11:54:59",one_time,494.00,starter,failed
1628,362,"2024-09-16 23:45:02",mrr,29.00,starter,completed
1629,363,"2025-08-01 19:53:53",refund,-52.00,professional,pending
1630,363,"2025-04-01 13:09:14",one_time,56.00,professional,completed
1631,363,"2024-12-29 20:30:46",one_time,254.00,professional,completed
1632,364,"2025-10-13 05:25:58",mrr,299.00,enterprise,completed
1633,365,"2025-11-20 03:50:31",one_time,426.00,enterprise,completed
1634,365,"2025-11-30 11:04:26",mrr,299.00,enterprise,pending
1635,366,"2025-11-18 20:07:45",mrr,299.00,enterprise,completed
1636,366,"2024-11-15 18:13:07",refund,-246.00,enterprise,completed
1637,366,"2025-05-20 10:24:51",mrr,299.00,enterprise,completed
1638,367,"2024-01-21 03:55:44",mrr,299.00,enterprise,completed
1639,367,"2023-12-10 20:25:57",refund,-239.00,enterprise,failed
1640,367,"2024-12-14 16:19:11",one_time,231.00,enterprise,failed
1641,367,"2024-07-26 02:27:25",mrr,299.00,enterprise,failed
1642,368,"2025-07-23 02:59:42",mrr,0.00,free,completed
1643,368,"2024-01-17 04:10:43",mrr,0.00,free,completed
1644,368,"2025-07-27 02:42:39",mrr,0.00,free,failed
1645,369,"2024-10-15 00:21:22",one_time,493.00,starter,completed
1646,369,"2024-09-29 16:50:16",one_time,292.00,starter,completed
1647,369,"2025-03-03 05:19:40",refund,-23.00,starter,pending
1648,369,"2024-04-22 10:46:46",refund,-19.00,starter,completed
1649,370,"2025-03-01 15:46:30",one_time,303.00,professional,pending
1650,370,"2025-05-09 05:23:41",refund,-36.00,professional,completed
1651,371,"2024-01-09 12:11:53",refund,-89.00,professional,pending
1652,371,"2025-11-06 12:58:51",refund,-13.00,professional,completed
1653,372,"2023-03-28 16:48:12",refund,-16.00,starter,failed
1654,373,"2024-01-07 00:07:19",mrr,0.00,free,completed
1655,373,"2025-04-28 10:33:11",mrr,0.00,free,failed
1656,373,"2025-11-27 06:08:28",mrr,0.00,free,completed
1657,374,"2025-11-17 19:30:10",one_time,14.00,free,completed
1658,374,"2025-11-15 01:40:23",mrr,0.00,free,completed
1659,374,"2025-07-05 00:28:35",mrr,0.00,free,failed
1660,375,"2025-08-08 23:52:10",one_time,402.00,enterprise,completed
1661,375,"2025-11-01 05:55:00",refund,-196.00,enterprise,completed
1662,375,"2025-11-17 06:17:32",one_time,340.00,enterprise,completed
1663,375,"2025-11-27 20:05:47",refund,-15.00,enterprise,completed
1664,376,"2025-01-05 14:52:47",one_time,234.00,enterprise,completed
1665,376,"2025-02-24 05:18:05",mrr,299.00,enterprise,completed
1666,376,"2025-05-19 12:39:08",one_time,179.00,enterprise,completed
1667,376,"2025-08-18 17:49:32",one_time,200.00,enterprise,completed
1668,377,"2025-01-31 00:54:22",mrr,0.00,free,completed
1669,377,"2025-05-28 00:35:40",mrr,0.00,free,completed
1670,377,"2024-09-13 06:05:39",mrr,0.00,free,completed
1671,377,"2025-08-11 19:56:40",mrr,0.00,free,failed
1672,377,"2024-12-05 18:33:06",mrr,0.00,free,completed
1673,378,"2025-09-30 06:09:16",one_time,468.00,professional,completed
1674,379,"2025-07-25 19:49:47",refund,-30.00,professional,failed
1675,379,"2025-07-19 15:40:03",one_time,115.00,professional,pending
1676,379,"2025-11-19 22:02:45",refund,-58.00,professional,completed
1677,380,"2025-10-26 12:13:44",one_time,35.00,enterprise,completed
1678,380,"2025-11-13 17:36:30",one_time,324.00,enterprise,pending
1679,380,"2025-11-02 13:12:26",refund,-102.00,enterprise,failed
1680,380,"2025-10-19 14:29:39",mrr,299.00,enterprise,pending
1681,380,"2025-10-16 13:42:27",mrr,299.00,enterprise,completed
1682,380,"2025-10-18 10:17:49",one_time,43.00,enterprise,completed
1683,380,"2025-10-08 22:08:32",refund,-14.00,enterprise,completed
1684,381,"2023-11-01 16:07:28",mrr,299.00,enterprise,pending
1685,381,"2024-11-04 02:40:08",refund,-55.00,enterprise,failed
1686,382,"2025-06-14 15:41:46",refund,-267.00,enterprise,completed
1687,383,"2025-11-11 03:09:38",mrr,29.00,starter,failed
1688,383,"2025-11-08 07:28:17",one_time,135.00,starter,pending
1689,383,"2025-11-25 01:08:20",refund,-14.00,starter,pending
1690,383,"2025-11-29 23:58:51",one_time,267.00,starter,completed
1691,383,"2025-11-17 05:58:43",one_time,74.00,starter,completed
1692,383,"2025-11-10 11:44:14",mrr,29.00,starter,completed
1693,384,"2025-05-07 03:10:22",one_time,160.00,professional,completed
1694,384,"2025-08-22 04:51:42",refund,-87.00,professional,failed
1695,384,"2025-06-01 04:25:42",mrr,99.00,professional,completed
1696,385,"2025-06-21 23:00:18",mrr,299.00,enterprise,failed
1697,385,"2025-10-21 20:59:16",mrr,299.00,enterprise,failed
1698,385,"2025-08-09 01:38:29",refund,-100.00,enterprise,completed
1699,385,"2025-07-24 13:45:30",refund,-171.00,enterprise,failed
1700,385,"2025-06-21 23:23:00",refund,-75.00,enterprise,completed
1701,385,"2025-11-26 11:33:31",refund,-237.00,enterprise,pending
1702,385,"2025-10-24 20:58:50",one_time,103.00,enterprise,failed
1703,385,"2025-07-28 07:33:19",refund,-212.00,enterprise,pending
1704,386,"2025-11-27 22:33:11",one_time,169.00,enterprise,failed
1705,386,"2025-08-21 08:29:54",refund,-247.00,enterprise,completed
