id,user_id,metric_date,login_count,feature_usage,features_used_count,support_tickets_opened,support_tickets_resolved,session_duration_minutes
1116,304,2025-02-08,17,"export,dashboard,export,dashboard,reports,export",6,5,4,8.0
1117,304,2025-07-01,18,"notifications,integrations,api,search,notifications,export",6,0,0,89.0
1118,305,2025-11-25,19,"analytics,integrations,export,export,automation,analytics,reports",7,2,2,98.0
1119,305,2025-07-06,5,"export,automation,dashboard,collaboration",4,1,1,171.0
1120,305,2025-09-21,18,"dashboard,integrations,notifications",3,1,1,118.0
1121,305,2025-11-19,24,"reports,search,reports",3,5,5,170.0
1122,305,2025-07-14,38,"search",1,2,1,30.0
1123,306,2024-05-08,28,"dashboard",1,1,0,124.0
1124,306,2023-11-08,27,"search,export,dashboard,export,export,analytics,notifications",7,1,1,52.0
1125,306,2025-11-29,16,"integrations,dashboard,api,search",4,3,3,128.0
1126,306,2025-03-19,37,"notifications,notifications,api,search,search,reports",6,2,1,172.0
1127,306,2025-03-28,44,"api,automation,collaboration,automation",4,0,0,73.0
1128,307,2025-02-09,35,"api",1,3,3,160.0
1129,307,2025-07-27,24,"notifications,api,notifications",3,4,4,141.0
1130,307,2025-02-28,6,"automation,analytics,collaboration,export,notifications",5,0,0,142.0
1131,307,2025-10-29,14,"api,search",2,5,1,113.0
1132,308,2023-05-24,24,"analytics,collaboration,api,analytics,search",5,2,0,151.0
1133,308,2025-06-08,30,"search",1,0,0,158.0
1134,308,2023-09-04,3,"analytics,search,dashboard,reports,dashboard",5,0,0,65.0
1135,308,2024-12-26,46,"search,integrations,analytics,analytics,notifications,search,automation",7,5,5,27.0
1136,309,2025-08-02,1,"automation,export,notifications,api",4,0,0,10.0
1137,309,2025-02-06,0,"search,search,collaboration,api,api,collaboration",6,0,0,22.0
1138,310,2025-09-17,35,"reports,search,notifications,notifications,search,api",6,5,4,9.0
1139,310,2023-11-19,11,"analytics,automation,automation,dashboard,collaboration,export",6,1,1,47.0
1140,310,2025-08-23,40,"automation",1,5,0,16.0
1141,310,2024-08-30,36,"analytics,analytics",2,3,1,87.0
1142,310,2023-10-04,25,"reports,dashboard",2,0,0,13.0
1143,310,2025-04-23,23,"dashboard,automation,dashboard,search,reports,api,api",7,3,0,143.0
1144,311,2024-01-07,3,"search,export,collaboration,integrations,collaboration,api,notifications",7,3,2,18.0
1145,311,2024-01-09,3,"collaboration,analytics,integrations,integrations",4,2,2,29.0
1146,311,2025-05-07,5,"automation",1,0,0,18.0
1147,311,2024-03-23,4,"automation,search,reports,api",4,2,0,16.0
1148,311,2024-07-25,4,"dashboard,api,integrations,api,reports,reports",6,2,1,7.0
1149,311,2025-02-03,1,"search,collaboration,reports",3,1,0,21.0
1150,312,2025-03-20,5,"automation,api",2,0,0,15.0
1151,312,2025-02-20,0,"analytics,analytics",2,0,0,26.0
1152,312,2025-07-11,5,"automation,automation,export,dashboard,dashboard,collaboration,collaboration",7,5,3,27.0
1153,312,2024-08-25,2,"dashboard,analytics,analytics",3,1,1,22.0
1154,312,2025-10-18,3,"search,export,export,collaboration,integrations,notifications,api",7,1,1,21.0
1155,313,2025-10-08,5,"analytics,integrations,automation,dashboard,notifications,analytics",6,4,0,12.0
1156,314,2025-11-30,48,"api,api,analytics",3,1,1,148.0
1157,314,2025-11-25,23,"search,notifications,integrations,api,reports,api,search",7,3,2,134.0
1158,315,2025-06-21,16,"reports,export,search,automation,collaboration,integrations,api",7,0,0,29.0
1159,315,2025-06-15,3,"reports,automation,api,collaboration",4,0,0,46.0
1160,315,2025-10-30,11,"api,automation,automation,dashboard,dashboard",5,3,0,84.0
1161,315,2025-08-19,3,"export,search,collaboration,search",4,0,0,95.0
1162,315,2025-09-07,49,"api,analytics,reports,dashboard",4,0,0,160.0
1163,316,2024-12-12,39,"reports,export,notifications",3,0,0,11.0
1164,316,2025-05-01,40,"api",1,0,0,113.0
1165,316,2024-12-23,4,"analytics,analytics",2,4,4,81.0
1166,316,2024-11-17,32,"collaboration,reports,integrations,dashboard",4,4,0,73.0
1167,316,2024-12-02,3,"dashboard,automation,analytics,automation,automation",5,3,3,50.0
1168,316,2025-10-15,25,"collaboration,api",2,3,1,9.0
1169,317,2025-05-22,46,"dashboard,notifications,reports,automation,notifications,reports,reports",7,3,1,149.0
1170,317,2025-07-29,28,"integrations,analytics,export",3,4,4,132.0
1171,317,2025-09-21,44,"automation,export,notifications,notifications",4,3,3,139.0
1172,317,2025-06-20,34,"dashboard,notifications",2,0,0,48.0
1173,318,2025-10-28,6,"api,integrations,integrations,automation,api",5,0,0,41.0
1174,318,2025-04-09,43,"dashboard,export,api,reports,analytics,notifications",6,0,0,125.0
1175,318,2025-03-17,40,"export,export,export,dashboard,collaboration,collaboration",6,2,0,59.0
1176,318,2025-02-15,24,"dashboard,export,collaboration,automation,automation,notifications,dashboard",7,1,0,144.0
1177,319,2025-08-04,36,"collaboration,automation,collaboration,analytics,collaboration,search,export",7,0,0,90.0
1178,319,2025-09-16,39,"api,export,analytics,collaboration,collaboration,export",6,3,2,172.0
1179,319,2025-06-04,13,"notifications",1,2,0,151.0
1180,319,2025-06-12,24,"reports,search,notifications,automation,collaboration,reports",6,5,0,92.0
1181,320,2024-07-08,2,"integrations,automation,notifications",3,1,1,11.0
1182,320,2024-05-04,2,"api,automation,export,collaboration",4,0,0,15.0
1183,321,2025-10-06,1,"search",1,1,0,35.0
1184,321,2025-11-22,32,"collaboration,analytics,collaboration,collaboration",4,4,3,16.0
1185,321,2025-10-11,36,"reports",1,5,2,7.0
1186,321,2025-11-07,43,"reports,dashboard",2,2,1,112.0
1187,321,2025-10-29,15,"api,api,collaboration,search",4,2,0,136.0
1188,322,2024-09-17,4,"reports,integrations,integrations",3,0,0,19.0
1189,322,2025-02-08,4,"analytics,reports,search,notifications",4,2,0,3.0
1190,323,2024-04-07,44,"automation,dashboard,automation,dashboard",4,3,1,8.0
1191,323,2025-08-20,48,"reports,export,automation,api,search,search,integrations",7,1,0,22.0
1192,324,2025-11-16,3,"dashboard,search,dashboard",3,5,0,22.0
1193,324,2025-11-17,4,"integrations",1,2,1,13.0
1194,324,2025-11-28,5,"export,automation",2,0,0,8.0
1195,324,2025-11-13,5,"search,analytics,reports",3,0,0,9.0
1196,324,2025-11-21,5,"dashboard,dashboard,integrations,analytics,api,dashboard",6,2,1,17.0
1197,324,2025-11-08,1,"dashboard,export,analytics,collaboration",4,0,0,10.0
1198,325,2025-03-21,1,"automation,automation",2,5,3,8.0
1199,325,2025-10-24,1,"dashboard,search,integrations,notifications,dashboard,analytics",6,2,1,8.0
1200,326,2025-11-17,24,"api,integrations,dashboard,search,collaboration,api,search",7,5,3,38.0
1201,326,2025-04-21,21,"dashboard,dashboard,export,dashboard,export",5,0,0,61.0
1202,326,2024-06-23,37,"export,collaboration",2,2,1,103.0
1203,327,2025-09-03,3,"reports,api,search,api,search,api,reports",7,3,1,29.0
1204,327,2024-09-07,3,"search,automation,dashboard,search",4,0,0,12.0
1205,327,2025-05-25,2,"integrations,integrations",2,0,0,3.0
1206,327,2025-02-17,3,"search,reports,api,search",4,5,2,25.0
1207,327,2025-09-03,1,"reports,api,reports,search,automation",5,4,0,23.0
1208,328,2025-11-01,23,"search,dashboard,analytics",3,1,0,85.0
1209,328,2025-08-14,25,"api,automation,export,search,api",5,5,4,86.0
1210,328,2025-05-31,45,"api,dashboard,notifications",3,1,1,157.0
1211,328,2025-06-23,33,"automation,integrations,integrations,search,search",5,3,0,124.0
1212,328,2025-04-08,48,"reports,dashboard",2,0,0,95.0
1213,329,2025-11-04,0,"dashboard,reports,collaboration,search,search,export",6,4,2,22.0
1214,329,2024-12-24,0,"analytics,export,api,analytics,analytics",5,4,1,13.0
1215,330,2025-09-18,33,"api,export,automation,search,dashboard,api",6,4,3,120.0
1216,330,2025-11-08,18,"search,export,dashboard,search,automation,collaboration",6,5,5,89.0
1217,330,2025-11-01,35,"dashboard,reports,notifications",3,2,2,78.0
1218,330,2025-07-30,5,"notifications,analytics,search,collaboration,api,search",6,2,1,65.0
1219,331,2025-10-19,2,"api,search,automation",3,5,5,135.0
1220,331,2025-04-05,49,"collaboration,reports,notifications,search,export",5,3,0,9.0
1221,331,2025-02-27,8,"export",1,4,0,81.0
1222,331,2025-10-10,6,"collaboration,search",2,4,1,9.0
1223,331,2025-01-19,6,"collaboration,automation,search,automation,search,dashboard",6,1,1,37.0
1224,332,2025-08-14,4,"collaboration",1,1,1,28.0
1225,333,2025-06-21,4,"analytics,automation,reports,notifications,automation,dashboard,analytics",7,1,0,15.0
1226,333,2025-08-15,3,"notifications,reports,automation,reports,integrations,export,dashboard",7,1,1,2.0
1227,333,2025-09-18,1,"search,collaboration,automation",3,2,0,9.0
1228,333,2025-07-13,4,"api,search,search",3,3,0,27.0
1229,334,2025-04-29,47,"api,analytics",2,4,2,45.0
1230,334,2025-08-31,38,"automation,reports,integrations,automation",4,5,5,31.0
1231,334,2025-08-18,38,"search,search,reports",3,3,1,47.0
1232,334,2025-10-17,43,"api,collaboration,automation,api,automation,dashboard,search",7,1,0,171.0
1233,334,2024-11-17,7,"analytics,export,notifications,search,integrations,automation",6,4,0,44.0
1234,334,2025-06-11,40,"dashboard,api,automation,automation,dashboard",5,2,2,139.0
1235,335,2025-03-11,34,"analytics,dashboard,collaboration,notifications,analytics",5,0,0,18.0
1236,335,2024-03-23,48,"collaboration,reports,notifications,analytics,api,integrations,dashboard",7,4,2,121.0
1237,335,2024-02-27,25,"api,analytics,analytics,reports",4,4,1,151.0
1238,335,2025-09-09,48,"notifications",1,4,4,60.0
1239,335,2024-12-28,17,"notifications,export",2,4,2,13.0
1240,335,2024-05-31,28,"dashboard,reports,export,dashboard",4,4,0,21.0
1241,336,2024-10-22,49,"dashboard",1,4,0,10.0
1242,336,2025-03-05,38,"automation,notifications,collaboration,collaboration",4,2,1,58.0
1243,336,2024-11-23,24,"api,analytics,search",3,5,0,92.0
1244,336,2025-03-28,23,"api,notifications,collaboration,collaboration,notifications,notifications,reports",7,2,2,78.0
1245,336,2024-04-11,19,"integrations",1,5,4,171.0
1246,337,2025-06-05,2,"search,analytics",2,3,3,13.0
1247,337,2025-05-03,2,"automation,notifications,api,export,export",5,0,0,8.0
1248,337,2025-06-27,2,"collaboration,integrations,analytics",3,2,0,9.0
1249,338,2025-07-11,24,"dashboard",1,2,1,107.0
1250,338,2025-02-17,38,"export,dashboard,dashboard,analytics,collaboration,automation,collaboration",7,1,1,9.0
1251,338,2025-06-19,49,"dashboard,collaboration,dashboard,analytics,export,analytics",6,1,0,23.0
1252,338,2024-12-02,32,"automation,export,automation,automation",4,0,0,54.0
1253,339,2024-12-19,35,"collaboration",1,4,4,125.0
1254,339,2025-01-25,3,"automation,dashboard",2,5,1,161.0
1255,339,2024-11-01,7,"automation,dashboard,api,collaboration,dashboard,automation,reports",7,1,0,63.0
1256,340,2025-10-05,29,"automation,dashboard,search,reports,analytics,analytics",6,3,1,160.0
1257,340,2025-07-15,28,"integrations,api,export,collaboration,collaboration,notifications",6,3,1,81.0
1258,340,2025-05-25,25,"notifications,reports,collaboration,export,search,analytics,collaboration",7,5,4,92.0
1259,340,2025-07-02,23,"collaboration,search,api,dashboard,collaboration,search,analytics",7,1,0,152.0
1260,340,2025-10-26,47,"export,api,search,integrations,analytics",5,5,3,146.0
1261,340,2025-07-30,24,"analytics,reports,search,analytics,search,dashboard",6,4,0,128.0
1262,341,2024-02-24,6,"analytics,export",2,0,0,125.0
1263,341,2023-10-06,12,"api,reports,collaboration,automation,export",5,4,2,54.0
1264,341,2025-01-14,26,"search,reports,analytics,export,collaboration",5,5,1,130.0
1265,342,2025-07-04,27,"search,automation,integrations",3,1,0,175.0
1266,342,2025-05-24,12,"notifications,export",2,4,2,59.0
1267,342,2025-11-17,41,"notifications,automation,export,automation,integrations,automation",6,4,4,176.0
1268,342,2025-11-11,5,"api,api,api,reports,search",5,3,0,99.0
1269,342,2025-04-16,15,"notifications",1,2,0,89.0
1270,343,2025-10-28,14,"dashboard,reports,search,dashboard,dashboard,notifications",6,0,0,178.0
1271,343,2025-08-24,29,"notifications,export,reports,notifications,reports",5,3,3,61.0
1272,344,2025-07-07,27,"notifications,notifications,search,collaboration",4,5,5,35.0
1273,344,2025-05-21,39,"automation,export,search,reports,integrations,notifications",6,1,1,174.0
1274,345,2025-01-10,31,"notifications,notifications,automation,collaboration",4,1,0,179.0
1275,345,2025-02-19,23,"reports,reports,search",3,3,2,68.0
1276,345,2025-03-01,13,"api,search,analytics",3,2,0,115.0
1277,346,2025-02-10,5,"reports,analytics,dashboard,export,dashboard,analytics,analytics",7,3,3,24.0
1278,346,2025-01-17,0,"api,export,dashboard,dashboard,notifications",5,2,1,28.0
1279,347,2025-11-25,41,"analytics,automation,reports,reports",4,5,1,15.0
1280,347,2025-11-01,11,"collaboration,dashboard,notifications,analytics",4,2,1,135.0
1281,347,2025-10-27,47,"export,notifications,api,notifications,automation,analytics,notifications",7,5,0,98.0
1282,347,2025-10-25,46,"search,export,collaboration",3,5,2,65.0
1283,348,2025-09-04,5,"dashboard",1,5,2,28.0
1284,348,2025-09-11,4,"collaboration,analytics,integrations,analytics",4,0,0,20.0
1285,349,2025-01-13,19,"notifications",1,3,2,142.0
1286,349,2025-04-21,5,"api,analytics,automation,dashboard",4,3,2,29.0
1287,349,2025-03-08,50,"automation,collaboration,search,notifications,reports,collaboration,notifications",7,2,1,125.0
1288,349,2025-08-27,23,"collaboration,collaboration,analytics",3,4,3,63.0
1289,349,2025-05-17,10,"export,api,reports,analytics",4,0,0,149.0
1290,349,2024-11-20,7,"dashboard,analytics,notifications,integrations,automation,integrations,reports",7,4,4,49.0
1291,350,2025-10-09,1,"analytics,api,export,notifications,api,dashboard,analytics",7,2,2,25.0
1292,350,2025-09-29,2,"search,notifications,analytics,export,automation,export",6,4,1,28.0
1293,351,2025-01-03,41,"analytics,export,collaboration,search,dashboard",5,5,1,132.0
1294,351,2025-04-04,11,"dashboard",1,3,1,149.0
1295,351,2024-11-18,50,"notifications,api,analytics,notifications,reports",5,4,2,100.0
1296,351,2024-08-16,22,"export,integrations,collaboration",3,2,2,31.0
1297,351,2024-11-13,48,"automation,api,notifications,analytics",4,1,0,134.0
1298,352,2025-04-17,3,"collaboration,notifications,notifications,integrations",4,1,1,139.0
1299,352,2024-01-29,19,"dashboard,api",2,5,2,9.0
1300,352,2025-10-12,25,"collaboration",1,2,0,136.0
1301,352,2024-07-05,43,"analytics,automation,search",3,1,1,161.0
1302,352,2023-07-11,15,"collaboration,collaboration,collaboration",3,3,1,47.0
1303,352,2025-08-31,25,"dashboard",1,4,3,144.0
1304,353,2025-05-22,7,"analytics,notifications,search,dashboard,integrations,integrations,collaboration",7,2,1,117.0
1305,353,2025-06-18,34,"search",1,3,3,147.0
1306,353,2024-12-01,30,"integrations,notifications,dashboard,analytics,automation",5,5,2,59.0
1307,353,2025-09-23,42,"export,collaboration,reports,analytics",4,4,4,84.0
1308,353,2025-01-11,23,"api,analytics,automation,export,analytics",5,0,0,118.0
1309,354,2025-05-08,27,"collaboration,api",2,3,3,14.0
1310,354,2024-10-07,48,"integrations,collaboration,analytics",3,1,0,154.0
1311,355,2024-07-01,46,"reports,notifications,collaboration,notifications",4,0,0,92.0
1312,355,2023-12-03,10,"analytics,analytics,export",3,4,4,42.0
1313,355,2025-09-24,5,"dashboard,automation,analytics,collaboration,search,dashboard",6,1,1,134.0
1314,355,2025-07-02,42,"analytics,integrations,api,notifications,automation,export,notifications",7,0,0,43.0
1315,355,2024-08-25,31,"integrations,api,collaboration,automation",4,4,0,171.0
1316,355,2024-08-08,40,"analytics",1,2,2,29.0
1317,356,2025-08-27,11,"dashboard,reports,collaboration",3,4,3,176.0
1318,356,2025-06-18,43,"automation,reports,automation,reports,notifications,reports,analytics",7,3,0,103.0
1319,356,2024-06-13,19,"export",1,2,2,97.0
1320,356,2023-07-19,23,"collaboration,notifications,search",3,2,1,92.0
1321,356,2023-09-24,23,"api,api,analytics,collaboration,export,api,analytics",7,0,0,121.0
1322,356,2024-05-16,21,"notifications,collaboration,search,export,analytics,export",6,0,0,28.0
1323,357,2025-08-21,36,"notifications,automation,export,collaboration",4,4,0,169.0
1324,357,2025-06-15,5,"reports,analytics,automation,notifications,dashboard,collaboration",6,0,0,41.0
1325,357,2025-08-21,38,"dashboard,export",2,0,0,56.0
1326,357,2025-07-27,26,"notifications,dashboard,analytics,notifications,analytics",5,5,2,177.0
1327,357,2025-05-20,12,"search,analytics,notifications",3,2,1,104.0
1328,358,2025-10-04,3,"dashboard,dashboard",2,3,0,13.0
1329,358,2025-03-25,2,"export,search,api",3,5,3,2.0
1330,358,2024-11-12,3,"search,collaboration,reports,collaboration,collaboration",5,3,1,22.0
1331,359,2024-11-17,24,"export,dashboard,notifications,search,analytics",5,3,1,173.0
1332,359,2024-03-24,28,"export,collaboration,notifications,integrations,integrations,integrations,reports",7,0,0,56.0
1333,359,2025-10-10,29,"integrations,analytics,notifications,analytics",4,1,1,98.0
1334,359,2025-07-09,50,"export,reports",2,1,0,30.0
1335,359,2025-11-12,26,"integrations,notifications,export",3,1,0,145.0
1336,360,2025-10-07,5,"api,search",2,4,4,20.0
1337,360,2025-03-07,3,"automation,search,notifications,search",4,3,3,12.0
1338,360,2025-08-03,1,"reports,collaboration",2,0,0,22.0
1339,361,2023-12-22,31,"analytics,reports,integrations",3,2,2,156.0
1340,361,2024-12-08,25,"api,analytics,analytics",3,5,5,25.0
1341,361,2025-01-31,34,"collaboration",1,4,2,136.0
1342,361,2024-04-26,48,"reports,reports,integrations",3,1,1,51.0
1343,362,2025-05-30,3,"dashboard,integrations,automation,dashboard,integrations,search,automation",7,2,0,24.0
1344,362,2025-05-17,5,"integrations,collaboration,notifications,reports,automation,analytics",6,5,4,21.0
1345,362,2025-11-05,4,"collaboration,analytics,api",3,4,0,22.0
1346,363,2024-11-14,34,"search,notifications,dashboard,search",4,1,0,121.0
1347,363,2025-01-23,25,"api",1,2,2,59.0
1348,364,2025-11-24,11,"api,dashboard,notifications",3,2,1,60.0
1349,364,2025-09-18,40,"export,api,export,notifications,search,api",6,5,1,120.0
1350,364,2025-08-11,29,"integrations,analytics,api,search,reports,notifications",6,4,1,65.0
1351,364,2025-08-02,29,"search,export,integrations,integrations,reports,integrations",6,2,2,48.0
1352,364,2025-08-01,48,"notifications,dashboard,export",3,2,2,89.0
1353,364,2025-10-10,20,"integrations,reports",2,0,0,81.0
1354,365,2025-09-01,23,"notifications,integrations,analytics,notifications,api,api",6,1,1,77.0
1355,365,2025-08-03,37,"export,export,analytics,notifications,search,export",6,0,0,18.0
1356,365,2025-04-29,15,"api,notifications,reports",3,5,3,74.0
1357,365,2025-08-15,31,"collaboration,dashboard",2,0,0,67.0
1358,365,2025-03-07,40,"analytics,notifications,export,dashboard",4,0,0,41.0
1359,366,2025-03-03,22,"automation,export,export,collaboration",4,0,0,16.0
1360,366,2025-07-28,49,"search,export",2,5,4,170.0
1361,367,2025-11-06,25,"reports,reports",2,2,0,62.0
1362,367,2025-11-17,40,"dashboard,reports,dashboard,reports,automation",5,5,4,61.0
1363,367,2025-09-01,16,"reports,automation",2,3,0,152.0
1364,368,2023-11-20,33,"export,api,integrations,export",4,2,0,60.0
1365,368,2023-09-01,15,"automation,api",2,3,2,51.0
1366,368,2025-06-19,49,"analytics,automation,search,export",4,2,1,113.0
1367,369,2025-11-26,2,"automation,reports,integrations,reports,reports,integrations,search",7,2,1,18.0
1368,369,2025-11-29,42,"dashboard,integrations,search,collaboration",4,4,2,121.0
1369,369,2025-11-24,49,"notifications,reports",2,3,1,13.0
1370,369,2025-11-29,25,"integrations,analytics",2,0,0,62.0
1371,370,2025-06-24,39,"automation,analytics,reports,automation,export,api,collaboration",7,5,1,106.0
1372,370,2025-11-27,25,"integrations,automation,integrations,integrations,analytics",5,2,1,155.0
1373,371,2025-08-05,41,"integrations,search,notifications,notifications,integrations,dashboard,integrations",7,3,1,108.0
1374,371,2025-11-21,39,"dashboard,api,search,reports,analytics,export,analytics",7,4,2,27.0
1375,372,2025-10-15,3,"collaboration,integrations,api,search,notifications,collaboration",6,3,0,9.0
1376,372,2025-08-04,1,"automation,search",2,1,1,9.0
1377,372,2025-06-04,5,"reports",1,0,0,22.0
1378,373,2025-10-06,0,"export,api,collaboration,automation,dashboard,analytics,notifications",7,2,1,15.0
1379,373,2025-08-28,2,"notifications,analytics,notifications,api,reports",5,3,2,28.0
1380,373,2025-10-25,3,"notifications,integrations,api,analytics,api,collaboration",6,0,0,29.0
1381,373,2025-09-02,1,"automation,integrations,api,integrations,api",5,3,2,13.0
1382,373,2025-08-26,3,"search,analytics,search,reports,api,api,automation",7,2,1,28.0
1383,374,2025-01-01,5,"dashboard",1,5,3,15.0
1384,375,2025-03-06,2,"reports",1,1,0,14.0
1385,375,2025-06-01,3,"reports,api,api",3,5,5,11.0
1386,375,2023-11-25,4,"collaboration,search,automation,reports",4,0,0,9.0
1387,376,2024-06-09,3,"export,collaboration,search,search,dashboard,export",6,4,3,22.0
1388,376,2025-09-14,1,"export,automation,automation,automation,analytics",5,3,3,20.0
1389,376,2023-05-20,1,"reports",1,4,1,15.0
1390,377,2025-08-05,31,"analytics,automation,analytics",3,0,0,25.0
1391,377,2024-07-10,49,"automation,analytics,export,reports,reports,reports,automation",7,3,0,176.0
1392,377,2024-08-21,28,"integrations,notifications,api,reports,search,automation,integrations",7,0,0,44.0
1393,377,2025-09-24,50,"integrations,analytics,integrations,search",4,5,5,23.0
1394,377,2024-07-09,33,"notifications,dashboard,dashboard",3,1,0,135.0
1395,377,2025-06-03,45,"api,api,dashboard,api",4,0,0,177.0
1396,378,2025-07-27,31,"search,integrations,analytics,search,export",5,2,2,6.0
1397,378,2024-03-03,10,"export,collaboration,collaboration",3,0,0,122.0
1398,378,2024-05-19,49,"export,notifications,export,analytics",4,0,0,177.0
1399,379,2023-12-30,1,"automation,search,automation,automation,dashboard",5,4,4,23.0
1400,380,2025-05-26,5,"reports,reports,automation,search,export,search",6,0,0,12.0
1401,380,2025-02-25,41,"reports,dashboard,automation,dashboard,api,dashboard,api",7,4,4,99.0
1402,380,2025-02-04,31,"reports,collaboration,search,collaboration",4,0,0,27.0
1403,380,2025-06-26,14,"reports,analytics,dashboard",3,1,1,173.0
1404,381,2025-06-21,5,"reports,export,export,api",4,2,1,12.0
1405,381,2025-09-08,1,"notifications,reports,reports,reports",4,0,0,25.0
1406,381,2025-06-28,2,"reports,api,search,automation,reports,api,reports",7,0,0,6.0
1407,382,2025-05-20,19,"integrations,search,dashboard,search",4,0,0,36.0
1408,382,2024-04-15,29,"automation",1,3,2,27.0
1409,382,2025-10-10,38,"notifications,analytics,analytics,collaboration,export",5,4,4,105.0
1410,382,2025-02-04,33,"api,export,reports,dashboard,collaboration",5,3,2,27.0
1411,382,2024-07-18,19,"analytics,reports",2,4,0,95.0
1412,382,2024-10-13,18,"search",1,3,2,63.0
1413,383,2025-10-20,2,"reports",1,5,4,9.0
1414,383,2025-02-11,3,"api,collaboration,dashboard",3,5,2,19.0
1415,383,2025-02-08,0,"integrations,export,automation,integrations,reports,analytics",6,5,4,28.0
1416,384,2025-04-26,5,"search,reports,reports,collaboration,notifications",5,5,4,126.0
1417,384,2025-01-19,50,"search,reports,reports,integrations,integrations,dashboard,dashboard",7,3,1,109.0
1418,385,2025-08-12,27,"integrations",1,2,1,73.0
1419,385,2025-02-25,50,"analytics,api,dashboard,reports",4,0,0,65.0
1420,385,2025-07-17,42,"analytics,analytics",2,4,0,81.0
1421,385,2025-09-28,43,"collaboration,collaboration,dashboard",3,4,3,93.0
1422,386,2025-09-24,0,"notifications,reports,reports,integrations,search,notifications,dashboard",7,1,0,14.0
1423,386,2025-10-03,4,"collaboration,search",2,0,0,15.0
1424,387,2024-07-02,12,"dashboard,notifications,api",3,4,0,156.0
1425,387,2024-08-28,15,"search,notifications,collaboration,automation,collaboration",5,2,2,150.0
1426,387,2024-08-04,35,"reports,export,integrations",3,3,3,30.0
1427,388,2025-08-03,0,"export,automation,notifications,search,collaboration,dashboard,automation",7,0,0,8.0
1428,388,2025-03-07,5,"automation,search,collaboration,notifications,reports,export,export",7,3,1,6.0
1429,389,2024-02-23,46,"search,collaboration,integrations,collaboration,dashboard,api",6,1,1,176.0
1430,389,2024-03-14,12,"analytics,integrations,export,export,automation,dashboard",6,3,1,12.0
1431,390,2024-08-12,28,"export",1,2,1,136.0
1432,390,2024-05-31,31,"notifications,reports",2,1,0,70.0
1433,390,2025-08-15,30,"automation",1,5,5,174.0
1434,390,2024-02-28,29,"dashboard,reports,automation,collaboration,automation,reports,notifications",7,4,4,30.0
1435,391,2025-11-30,7,"notifications,search,api,collaboration,api,search,export",7,2,1,54.0
1436,391,2025-11-05,16,"export,api,dashboard,export,notifications,api,export",7,2,1,45.0
1437,391,2025-11-12,33,"collaboration,collaboration,dashboard,analytics,collaboration",5,4,4,36.0
1438,392,2025-09-30,5,"reports,api,reports,notifications,export,notifications,analytics",7,1,0,17.0
1439,392,2025-08-31,1,"dashboard,integrations,api,api,collaboration",5,0,0,5.0
1440,393,2025-03-21,6,"automation",1,2,0,43.0
1441,393,2025-05-28,8,"collaboration",1,4,1,156.0
1442,394,2025-04-06,24,"api,notifications,analytics,dashboard,api,reports,dashboard",7,5,2,56.0
1443,394,2024-12-08,32,"integrations,reports,integrations,search",4,2,1,101.0
1444,395,2025-07-16,3,"export,reports,analytics,analytics",4,5,1,3.0
1445,395,2025-04-08,4,"reports,search,integrations",3,0,0,26.0
1446,395,2025-10-02,1,"notifications,dashboard,integrations,export,collaboration",5,0,0,1.0
1447,395,2025-09-14,5,"automation,search,collaboration,api,export",5,2,0,2.0
1448,396,2025-09-15,31,"automation,export",2,5,1,95.0
1449,396,2025-08-03,50,"automation,collaboration,integrations,automation,reports",5,3,1,28.0
1450,396,2025-05-13,23,"dashboard,analytics,analytics,api,dashboard,export",6,3,1,9.0
1451,396,2025-07-13,44,"analytics,analytics,reports,integrations",4,3,2,19.0
1452,397,2025-03-24,34,"notifications,notifications,analytics,analytics",4,0,0,165.0
1453,397,2024-07-19,45,"collaboration,integrations,reports",3,2,0,53.0
1454,397,2023-04-25,3,"analytics,analytics,analytics,integrations,export,integrations,search",7,5,1,136.0
1455,397,2023-05-19,49,"search,search,export,export",4,5,0,173.0
1456,397,2025-05-29,13,"export,integrations,dashboard",3,2,0,104.0
1457,397,2025-01-09,7,"dashboard",1,0,0,84.0
1458,398,2025-11-18,10,"dashboard,reports,search,reports,integrations",5,3,3,99.0
1459,398,2025-11-30,3,"collaboration,reports,api,automation,automation",5,2,0,121.0
1460,398,2025-11-18,25,"dashboard,analytics,notifications",3,2,1,57.0
1461,398,2025-11-13,12,"search,api,notifications,dashboard,collaboration,dashboard,export",7,5,5,18.0
1462,398,2025-11-05,24,"reports,notifications,integrations,dashboard,notifications",5,1,1,20.0
1463,399,2025-09-25,1,"automation,dashboard",2,0,0,10.0
1464,399,2025-05-30,0,"collaboration,collaboration,notifications",3,5,2,7.0
1465,399,2025-10-10,1,"analytics",1,4,4,1.0
1466,399,2025-08-25,3,"collaboration,export,api,analytics,export,notifications,automation",7,4,1,27.0
1467,400,2024-12-10,33,"dashboard,automation,integrations,search,automation",5,1,0,32.0
1468,400,2024-10-02,7,"collaboration,dashboard",2,0,0,46.0
1469,401,2025-11-24,2,"integrations,integrations,reports,integrations,reports,collaboration,notifications",7,4,3,3.0
1470,401,2025-09-09,5,"automation,notifications,dashboard,integrations",4,2,1,10.0
1471,401,2025-10-27,4,"automation,search,collaboration,dashboard,export,analytics",6,5,0,29.0
1472,402,2025-01-24,1,"dashboard,collaboration,dashboard,search,integrations,notifications",6,1,1,135.0
